hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,Booking Agent,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,required_car_parking_spaces,reservation_status
Resort Hotel,0,112,2015,July,6,3,7,2,0,0,BB,GBR,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,100,2015,July,6,3,7,2,0,0,BB,GBR,Offline TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,33,2015,July,6,3,7,2,0,0,HB,PRT,Direct,0,0,0,F,F,5,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,97,2015,July,6,3,7,2,0,0,HB,GBR,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,0,Check-Out
Resort Hotel,0,80,2015,July,6,3,8,1,0,0,BB,FRA,Direct,0,0,0,A,A,1,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,90,2015,July,6,4,10,2,0,0,BB,ITA,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,0,Check-Out
Resort Hotel,0,111,2015,July,6,4,10,2,0,0,BB,GBR,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
Resort Hotel,0,65,2015,July,6,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,67,2015,July,7,0,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,55,2015,July,7,0,3,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,21,2015,July,7,0,3,2,1,0,HB,PRT,Direct,0,0,0,F,F,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,8,2015,July,7,0,0,2,0,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,8,2015,July,7,0,0,2,0,0,BB,PRT,Online TA,0,0,0,A,E,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,0,2015,July,7,0,1,1,0,0,BB,GBR,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,0,2015,July,7,0,1,3,0,0,HB,PRT,Direct,0,0,0,C,C,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,0,2015,July,7,0,1,1,0,0,BB,GBR,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,8,2015,July,7,0,4,3,2,0,BB,ESP,Online TA,0,0,0,H,H,2,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,66,2015,July,7,0,4,2,0,0,BB,PRT,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,88,2015,July,7,0,4,3,0,0,HB,USA,Offline TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,0,2015,July,7,0,4,2,0,0,BB,NLD,Direct,0,0,0,A,A,2,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,43,2015,July,7,0,5,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,1,88,2015,July,7,2,5,2,0,0,HB,PRT,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,54,2015,July,7,2,5,2,0,0,BB,IRL,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,292,2015,July,7,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,0,Canceled
Resort Hotel,0,112,2015,July,7,4,10,2,0,0,HB,IRL,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,0,Check-Out
Resort Hotel,0,68,2015,July,8,0,3,2,0,0,BB,GBR,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,7,2015,July,8,0,4,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,1,2015,July,8,0,4,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,1,113,2015,July,8,0,4,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,5,2015,July,8,0,4,2,0,0,BB,ESP,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,83,2015,July,8,0,4,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,105,2015,July,8,0,4,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,0,2015,July,8,0,1,1,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,1,2015,July,8,0,1,2,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,1,1,2015,July,8,0,1,2,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,1,2015,July,8,0,2,2,0,0,BB,CHE,Corporate,0,0,0,A,F,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,1,102,2015,July,8,1,4,2,0,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,113,2015,July,8,2,4,2,0,0,BB,PRT,Direct,0,0,0,E,E,1,No Deposit,0,Transient,1,Check-Out
Resort Hotel,1,280,2015,July,8,2,5,2,1,0,HB,PRT,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,0,Canceled
Resort Hotel,0,96,2015,July,8,2,5,2,0,0,BB,GBR,Online TA,0,0,0,E,F,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,394,2015,July,8,2,5,2,0,0,HB,GBR,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,0,Check-Out
Resort Hotel,0,33,2015,July,8,2,5,2,0,0,HB,PRT,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,82,2015,July,8,2,6,3,0,0,BB,IRL,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,100,2015,July,8,2,7,3,0,0,BB,DNK,Online TA,0,0,0,E,E,1,No Deposit,0,Transient-Party,0,Check-Out
Resort Hotel,0,100,2015,July,8,2,7,2,0,0,BB,DNK,Online TA,0,0,0,E,E,0,No Deposit,0,Transient-Party,0,Check-Out
Resort Hotel,0,17,2015,July,9,0,1,2,2,0,BB,PRT,Online TA,0,0,0,C,C,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,68,2015,July,9,0,2,3,0,0,BB,ARG,Direct,0,0,0,A,C,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,12,2015,July,9,0,2,2,2,0,BB,PRT,Direct,0,0,0,H,G,2,No Deposit,0,Transient,1,Check-Out
Resort Hotel,1,77,2015,July,9,0,3,2,0,0,BB,PRT,Direct,0,0,0,D,D,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,1,24,2015,July,9,0,3,2,2,0,BB,PRT,Online TA,0,0,0,C,C,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,1,44,2015,July,9,0,3,2,2,0,BB,PRT,Online TA,0,0,0,G,G,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,78,2015,July,9,0,3,2,0,1,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,17,2015,July,9,1,3,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,1,103,2015,July,9,1,3,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,16,2015,July,9,1,3,1,0,0,BB,RUS,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,14,2015,July,9,2,3,2,0,0,BB,SWE,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,77,2015,July,9,2,3,2,0,0,BB,POL,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,90,2015,July,9,2,5,2,0,0,BB,FRA,Offline TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,90,2015,July,9,2,5,2,0,0,BB,GBR,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
Resort Hotel,0,90,2015,July,9,2,5,2,0,0,BB,GBR,Offline TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,0,Check-Out
Resort Hotel,0,366,2015,July,9,2,5,2,0,0,HB,GBR,Offline TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,0,Check-Out
Resort Hotel,0,249,2015,July,9,2,5,2,0,0,HB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,69,2015,July,9,2,6,2,0,0,HB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,10,2015,July,10,0,1,2,0,0,BB,USA,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,22,2015,July,10,0,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,91,2015,July,10,0,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,23,2015,July,10,0,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,11,2015,July,10,0,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,3,2015,July,10,0,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,13,2015,July,10,0,2,2,1,0,HB,PRT,Online TA,0,0,0,G,G,2,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,108,2015,July,10,0,2,2,0,0,BB,PRT,Online TA,0,0,0,D,D,1,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,91,2015,July,10,0,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,37,2015,July,10,1,2,2,0,0,BB,GBR,Online TA,0,0,0,C,C,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,21,2015,July,10,1,2,2,0,0,BB,AUS,Direct,0,0,0,A,C,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,106,2015,July,10,1,2,2,0,0,BB,GBR,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,30,2015,July,10,2,2,2,0,0,FB,PRT,Direct,0,0,0,F,F,0,No Deposit,0,Transient-Party,0,Check-Out
Resort Hotel,0,30,2015,July,10,2,2,2,0,0,FB,PRT,Direct,0,0,0,F,F,0,No Deposit,0,Transient-Party,0,Check-Out
Resort Hotel,1,51,2015,July,10,2,3,2,0,0,BB,PRT,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,79,2015,July,10,2,3,2,0,0,BB,POL,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,21,2015,July,10,2,3,2,0,2,HB,PRT,Direct,0,0,0,C,C,1,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,35,2015,July,10,2,3,2,2,0,BB,EST,Online TA,0,0,0,G,G,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,78,2015,July,10,2,5,2,0,0,HB,PRT,Online TA,0,0,0,A,A,1,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,31,2015,July,10,2,5,2,0,0,HB,PRT,Direct,0,0,0,D,D,1,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,78,2015,July,10,2,5,2,0,0,HB,PRT,Online TA,0,0,0,D,D,1,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,78,2015,July,10,2,5,2,0,0,HB,PRT,Online TA,0,0,0,E,E,1,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,44,2015,July,10,2,5,1,0,0,HB,RUS,Offline TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,34,2015,July,10,2,5,2,1,0,HB,GBR,Online TA,0,0,0,F,F,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,87,2015,July,10,2,5,2,1,1,FB,PRT,Offline TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,11,2015,July,10,2,6,3,1,0,BB,PRT,Direct,0,0,0,C,C,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,115,2015,July,10,2,7,2,0,0,BB,IRL,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,86,2015,July,10,3,7,2,0,0,BB,PRT,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,41,2015,July,10,4,7,2,0,1,BB,GBR,Online TA,0,0,0,F,F,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,32,2015,July,10,4,9,2,0,0,BB,DNK,Online TA,0,0,0,C,C,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,34,2015,July,10,2,5,2,1,0,HB,GBR,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,34,2015,July,10,2,5,2,0,0,HB,GBR,Online TA,0,0,0,F,F,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,100,2015,July,11,2,3,2,1,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,44,2015,July,11,2,3,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,304,2015,July,11,2,4,2,0,1,BB,PRT,Direct,0,0,0,A,A,1,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,36,2015,July,11,2,4,2,0,0,BB,PRT,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,117,2015,July,11,2,4,3,0,0,HB,PRT,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,70,2015,July,11,2,4,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,110,2015,July,11,2,5,2,0,0,BB,PRT,Direct,0,0,0,E,E,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,109,2015,July,11,2,5,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,33,2015,July,11,2,2,2,0,0,BB,GBR,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,33,2015,July,11,2,2,2,0,0,BB,PRT,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,33,2015,July,11,2,2,2,0,0,BB,CZE,Online TA,0,0,0,E,E,1,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,0,2015,July,11,0,1,1,0,0,BB,GBR,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,0,2015,July,11,0,1,2,0,0,HB,DEU,Online TA,0,0,0,A,A,1,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,0,2015,July,11,0,1,2,0,0,BB,ESP,Direct,0,0,0,G,G,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,0,2015,July,11,0,1,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,84,2015,July,11,1,1,2,0,0,HB,PRT,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,71,2015,July,11,1,1,2,0,0,BB,ESP,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,16,2015,July,11,1,1,2,0,0,BB,ROU,Online TA,0,0,0,C,C,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,54,2015,July,11,2,1,2,0,0,BB,PRT,Online TA,0,0,0,E,F,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,8,2015,July,11,2,1,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,36,2015,July,11,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,40,2015,July,11,2,5,2,0,0,HB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,59,2015,July,11,2,6,2,0,0,BB,PRT,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,79,2015,July,11,2,6,2,2,0,HB,PRT,Direct,0,0,0,G,G,1,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,32,2015,July,11,4,6,2,0,0,HB,PRT,Online TA,0,0,0,E,E,1,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,110,2015,July,11,2,5,2,0,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,33,2015,July,11,2,5,2,0,0,BB,PRT,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,53,2015,July,12,1,0,2,2,0,BB,CN,Online TA,0,0,0,G,G,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,2,2015,July,12,1,0,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,8,2015,July,12,2,4,2,1,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,1,72,2015,July,12,2,4,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,12,2015,July,12,2,5,2,0,0,BB,GBR,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,48,2015,July,12,2,5,2,0,0,BB,BRA,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,90,2015,July,12,2,5,2,0,0,FB,PRT,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
Resort Hotel,0,34,2015,July,12,2,5,2,0,1,HB,ESP,Offline TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,58,2015,July,12,2,5,3,1,0,BB,PRT,Direct,0,0,0,C,C,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,59,2015,July,12,2,5,2,0,0,BB,GBR,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
Resort Hotel,0,90,2015,July,12,2,5,2,0,1,FB,PRT,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,1,Check-Out
Resort Hotel,0,116,2015,July,12,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,0,Check-Out
Resort Hotel,0,31,2015,July,12,2,5,2,0,0,BB,GBR,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,51,2015,July,12,2,5,2,0,0,HB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,48,2015,July,12,2,5,2,0,0,BB,GBR,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,59,2015,July,12,2,5,2,0,0,BB,ESP,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,1,97,2015,July,12,3,5,2,0,0,BB,PRT,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,12,2015,July,12,4,5,2,0,0,HB,FRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,64,2015,July,12,4,5,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,31,2015,July,12,4,7,2,0,0,BB,GBR,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,59,2015,July,12,4,7,2,0,0,HB,GBR,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,1,Check-Out
Resort Hotel,1,55,2015,July,12,4,10,2,10,0,BB,PRT,Offline TA/TO,0,0,0,D,D,2,No Deposit,0,Contract,0,No-Show
Resort Hotel,0,81,2015,July,12,2,5,2,0,0,BB,GBR,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,1,2015,July,12,1,0,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,34,2015,July,12,2,0,2,2,0,BB,BEL,Online TA,0,0,0,G,G,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,13,2015,July,12,2,0,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,40,2015,July,12,2,0,2,0,0,BB,FRA,Online TA,0,0,0,F,E,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,1,2015,July,12,2,0,2,0,0,BB,ESP,Online TA,0,0,0,A,B,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,34,2015,July,12,2,0,2,0,0,BB,BEL,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,88,2015,July,12,2,1,2,0,0,BB,ITA,Offline TA/TO,0,0,0,D,D,1,No Deposit,0,Contract,0,Check-Out
Resort Hotel,0,9,2015,July,12,2,1,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,24,2015,July,12,2,1,2,0,0,HB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,97,2015,July,12,2,2,2,0,0,BB,FRA,Offline TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,60,2015,July,12,2,2,2,0,1,BB,FIN,Online TA,0,0,0,E,E,2,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,100,2015,July,12,2,2,2,2,0,BB,CN,Direct,0,0,0,G,G,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,50,2015,July,12,2,3,2,0,0,BB,ESP,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,0,Check-Out
Resort Hotel,1,47,2015,July,12,2,3,2,0,0,BB,PRT,Online TA,0,0,0,F,F,0,No Deposit,0,Transient,0,No-Show
Resort Hotel,0,8,2015,July,12,2,3,2,2,0,BB,IRL,Online TA,0,0,0,H,H,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,34,2015,July,12,2,3,2,0,0,HB,ESP,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,47,2015,July,13,2,5,2,0,0,BB,ESP,Online TA,0,0,0,G,G,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,115,2015,July,13,2,5,2,0,1,HB,PRT,Offline TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
Resort Hotel,1,79,2015,July,13,2,5,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,91,2015,July,13,2,5,2,0,0,BB,GBR,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,98,2015,July,13,1,1,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
Resort Hotel,0,109,2015,July,13,1,1,2,0,0,BB,ESP,Online TA,0,0,0,A,C,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,0,2015,July,13,1,1,2,0,0,BB,AUS,Online TA,0,0,0,A,C,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,98,2015,July,13,1,1,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
Resort Hotel,0,0,2015,July,13,1,1,4,0,0,BB,PRT,Direct,0,0,0,L,H,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,9,2015,July,13,1,1,2,0,0,HB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,62,2015,July,13,1,1,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,45,2015,July,13,1,1,2,0,0,BB,PRT,Online TA,0,0,0,E,E,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,42,2015,July,13,1,2,2,0,0,BB,USA,Online TA,0,0,0,D,E,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,54,2015,July,13,1,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,51,2015,July,13,1,2,2,0,0,HB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,54,2015,July,13,1,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,0,58,2015,July,13,1,2,2,0,0,HB,ESP,Direct,0,0,0,E,F,2,No Deposit,0,Transient,1,Check-Out
Resort Hotel,0,0,2015,July,13,1,3,1,0,0,BB,PRT,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,60,2015,July,13,1,4,2,0,0,BB,PRT,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,1,321,2015,July,13,1,4,2,0,0,HB,PRT,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,40,2015,July,13,1,4,2,0,0,BB,ESP,Direct,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,51,2015,July,13,1,4,2,0,0,BB,PRT,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,0,Canceled
Resort Hotel,0,38,2015,July,13,1,4,2,0,0,BB,PRT,Direct,0,0,0,D,E,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,75,2015,July,13,1,4,2,0,0,HB,PRT,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Canceled
Resort Hotel,0,101,2015,July,13,1,4,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
Resort Hotel,1,42,2015,July,13,1,4,2,0,0,BB,PRT,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Canceled
